SID,CP_ESTUDIANTE,CP_INSTITUCION,DISTANCIA_KM,METODO_CALCULO,FUENTE_DATOS,FECHA_ACT
9055,15200,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-31
9056,09100,06040,29.4,GEODESICA_CP,SEPOMEX_2024,2024-12-06
9057,11420,06040,44.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-31
9058,56270,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-30
9059,54170,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-18
9060,55016,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-02
9061,14720,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-01
9062,10000,06040,34.5,GEODESICA_CP,INEGI_DENUE_2024,2024-12-05
9063,55336,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-10
9064,13278,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
9065,02050,06040,36.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-14
9066,04000,06040,20.9,GEODESICA_CP,SEPOMEX_2024,2025-01-13
9067,14640,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-07
9068,02030,06040,35.2,GEODESICA_CP,SEPOMEX_2024,2024-12-11
9069,14380,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-22
9070,09500,06040,31.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-26
9071,71302,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-07
9072,11500,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-17
9073,55399,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
9074,15820,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-19
9075,56305,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-08
9076,13278,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-03
9077,01060,06040,42.2,GEODESICA_CP,SEPOMEX_2024,2025-01-05
9078,11830,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-22
9079,05120,06040,11.6,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
9080,06720,06040,7.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-01
9081,03300,06040,26.6,GEODESICA_CP,INEGI_DENUE_2024,2025-01-19
9082,11470,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-29
9083,31211,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-04
9084,55079,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
9085,16090,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
9086,09240,06040,28.9,GEODESICA_CP,SEPOMEX_2024,2025-01-12
9087,55417,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-25
9088,09200,06040,28.8,GEODESICA_CP,SEPOMEX_2024,2025-01-09
9089,15100,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-03
9090,74609,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-30
9091,NULL,06040,31.8,GEODESICA_CP,INEGI_DENUE_2024,2025-01-02
9092,07300,06040,11.6,GEODESICA_CP,SEPOMEX_2024,2025-01-31
9093,50310,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-09
9094,81961,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-14
9095,02060,06040,35.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-25
9096,14270,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-23
9097,09900,06040,34.3,GEODESICA_CP,INEGI_DENUE_2024,2025-01-05
9098,53400,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-09
9099,09200,06040,28.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-06
9100,59132,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-25
9101,56250,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-03
9102,11580,06040,45.0 ,GEODESICA_CP,SEPOMEX_2024,2025-01-15
9103,09210,06040,30.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
9104,09520,06040,31.0,GEODESICA_CP,SEPOMEX_2024,2024-12-31
9105,11820,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
9106,56000,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-30
9107,54330,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-27
9108,12100,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-11
9109,15100,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-12
9110,14330,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-20
9111,11100,06040,43.6,GEODESICA_CP,SEPOMEX_2024,2024-12-01
9112,56276,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-27
9113,12250,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-02
9114,07010,06040,10.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-20
9115,15100,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-19
9116,05010,06040,9.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-03
9117,05030,06040,9.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-04
9118,NULL,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
9119,14060,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-23
9120,54256,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
9121,52240,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
9122,13040,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-01
9123,55237,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-12
9124,15510,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-01
9125,48651,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-11
9126,11510,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-26
9127,02040,06040,34.1,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
9128,15380,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-08
9129,14370,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-05
9130,15620,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-16
9131,14320,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-04
9132,06050,06040,5.0,GEODESICA_CP,SEPOMEX_2024,2024-12-15
9133,11520,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-28
9134,16090,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-12
9135,14260,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-01
9136,06600,06040,6.8,GEODESICA_CP,INEGI_DENUE_2024,2025-01-21
9137,14610,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-19
9138,67938,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-13
9139,02010,06040,36.1,GEODESICA_CP,INEGI_DENUE_2024,2024-12-16
9140,54020,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-29
9141,11850,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-12
9142,07060,06040,9.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-07
9143,15840,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-10
9144,15370,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-04
9145,52227,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
9146,55180,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-31
9147,05010,06040,10.4,GEODESICA_CP,INEGI_DENUE_2024,2024-12-09
9148,15010,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-17
9149,14210,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-02-01
9150,53300,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-26
9151,13600,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-24
9152,54170,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-16
9153,16000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-30
9154,55415,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-24
9155,56357,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
9156,09320,06040,29.5,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
9157,14060,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-16
9158,05020,06040,8.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
9159,54030,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-01
9160,54250,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-06
9161,01040,06040,-,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
9162,55150,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-24
9163,11490,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-11
9164,13200,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-16
9165,06250,06040,4.8,GEODESICA_CP,INEGI_DENUE_2024,2025-01-07
9166,15050,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-21
9167,11860,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-02-01
9168,55140,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-20
9169,11430,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-15
9170,11410,06040,44.1,GEODESICA_CP,SEPOMEX_2024,2025-01-17
9171,5524,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-30
9172,16020,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-27
9173,50000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-12
9174,09280,06040,30.3,GEODESICA_CP,SEPOMEX_2024,2024-12-30
9175,13250,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-07
9176,08200,06040,20.6,GEODESICA_CP,INEGI_DENUE_2024,2024-12-26
9177,5635,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-05
9178,11500,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-17
9179,15520,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-23
9180,52210,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-02
9181,11000,06040,43.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-21
9182,06020,06040,3.1,GEODESICA_CP,SEPOMEX_2024,2024-12-20
9183,54230,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-28
9184,13070,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-26
9185,15380,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-19
9186,13250,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-22
9187,11830,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-01
9188,16020,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-17
9189,55253,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-03
9190,16100,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-22
9191,52270,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-26
9192,15340,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-15
9193,03300,06040,25.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-11
9194,15360,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-04
9195,56338,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-29
9196,16070,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-22
9197,14250,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-22
9198,11550,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-22
9199,07000,06040,12.0,GEODESICA_CP,SEPOMEX_2024,2025-01-17
9200,09800,06040,32.9,GEODESICA_CP,SEPOMEX_2024,2025-01-22
9201,09600,06040,30.6,GEODESICA_CP,SEPOMEX_2024,2024-12-10
9202,15080,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-24
9203,16020,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-09
9204,03200,06040,24.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-14
9205,56200,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-07
9206,81120,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
9207,14240,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
9208,55150,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-12
9209,53340,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-05
9210,14300,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-05
9211,09700,06040,29.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
9212,14060,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-04
9213,10500,06040,40.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-13
9214,13230,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-20
9215,09856,06040,33.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-03
9216,50020,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
9217,14070 ,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-25
9218,06600,06040,7.2,GEODESICA_CP,SEPOMEX_2024,2024-12-08
9219,55080,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-26
9220,56340,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-21
9221,09780,06040,31.9,GEODESICA_CP,SEPOMEX_2024,2025-01-25
9222,55318,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-22
9223,07900,06040,17.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-17
9224,56195,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-03
9225,08500,06040,23.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
9226,14500,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-13
9227,55059,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-14
9228,09600,06040,29.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-02
9229,53340,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-25
9230,09070,06040,27.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-16
9231,15010,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-08
9232,12000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-27
9233,06020,06040,2.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-23
9234,56363,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-06
9235,07040,06040,8.7,GEODESICA_CP,SEPOMEX_2024,2025-01-20
9236,54040,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-23
9237,50170,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-20
9238,11610,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-21
9239,11420,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
9240,55449,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-22
9241,55108,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-23
9242,14000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-26
9243,07500,06040,12.2,GEODESICA_CP,SEPOMEX_2024,2025-01-06
9244,14010,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-10
9245,NULL,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-28
9246,54330,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-29
9247,01070,06040,41.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
9248,06840,06040,10.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-09
9249,13314,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-04
9250,11510,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-06
9251,07200,06040,14.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
9252,13400,06040,-,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
9253,55067,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
9254,14040,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-20
9255,12300,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
9256,56327,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-31
9257,55050,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
9258,15610,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-28
9259,11040,06040,43.9,GEODESICA_CP,SEPOMEX_2024,2025-01-26
9260,1157,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-29
9261,14300,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-08
9262,15870,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-31
9263,09410,06040,30.3,GEODESICA_CP,SEPOMEX_2024,2025-01-14
9264,55315,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-07
9265,10700,06040,38.2,GEODESICA_CP,SEPOMEX_2024,2024-12-06
9266,14410,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-18
9267,55399,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-16
9268,53120,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-02
9269,03200,06040,25.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-17
9270,54252,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-21
9271,11470,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-08
9272,53290,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-20
9273,15010,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-21
9274,14050,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-12
9275,52184,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-03
9276,16034,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-03
9277,06720,06040,7.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-23
9278,14500,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-10
9279,06040,06040,1.1,GEODESICA_CP,SEPOMEX_2024,2025-01-09
9280,01040,06040,44.4,GEODESICA_CP,SEPOMEX_2024,2025-01-31
9281,13050,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-27
9282,14418,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-17
9283,54245,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-02-01
9284,15200,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-01
9285,16000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
9286,84477,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-09
9287,14620,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-26
9288,06070,06040,5.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-29
9289,15330,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-20
9290,52156,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-16
9291,09450,06040,28.4,GEODESICA_CP,SEPOMEX_2024,2024-12-27
9292,56146,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-10
9293,15700,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-30
9294,54360,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-04
9295,14240,06040,45.0 ,GEODESICA_CP,SEPOMEX_2024,2024-12-22
9296,67760,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
9297,16040,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-27
9298,55028,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-29
9299,10600,06040,40.6,GEODESICA_CP,INEGI_DENUE_2024,2025-01-12
9300,07300,06040,13.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-28
9301,52175,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-31
9302,13400,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-19
9303,09440,06040,30.6,GEODESICA_CP,SEPOMEX_2024,2024-12-16
9304,02010,06040,36.7,GEODESICA_CP,SEPOMEX_2024,2024-12-10
9305,09560,06040,31.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-21
9306,84650,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-19
9307,55336,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
9308,09910,06040,33.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-26
9309,09080,06040,29.0,GEODESICA_CP,SEPOMEX_2024,2025-01-10
9310,53320,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-27
9311,04310,06040,18.3,GEODESICA_CP,INEGI_DENUE_2024,2025-01-25
9312,15800,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-10
9313,08100,06040,17.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-11
9314,11440,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-10
9315,54380,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-17
9316,14610,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
9317,08030,06040,18.9,GEODESICA_CP,SEPOMEX_2024,2024-12-25
9318,08020,06040,19.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-22
9319,14000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-29
9320,55270,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-03
9321,09230,06040,28.4,GEODESICA_CP,SEPOMEX_2024,2025-01-31
9322,07030,06040,12.5,GEODESICA_CP,SEPOMEX_2024,2025-01-16
9323,97164,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-16
9324,15100,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-13
9325,55110,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-07
9326,13500 ,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-24
9327,15600,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-01
9328,11860,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-10
9329,55317,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-10
9330,06720,06040,8.3,GEODESICA_CP,SEPOMEX_2024,2024-12-14
9331,13020,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-20
9332,54256,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-26
9333,55355,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
9334,09620,06040,30.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-13
9335,09000,06040,25.6,GEODESICA_CP,SEPOMEX_2024,2025-01-25
9336,15530,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-31
9337,06860,06040,7.2,GEODESICA_CP,SEPOMEX_2024,2024-12-27
9338,01040,06040,43.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-07
9339,05030,06040,10.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
9340,08300,06040,21.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-19
9341,09510,06040,31.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-23
9342,53126,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-27
9343,08060,06040,-,GEODESICA_CP,SEPOMEX_2024,2024-12-21
9344,65918,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-04
9345,09600,06040,33.3,GEODESICA_CP,SEPOMEX_2024,2025-01-11
9346,11200,06040,42.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
9347,14640,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-23
9348,11840,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
9349,15000,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-15
9350,11540,06040,,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-08
9351,16050,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-20
9352,09030,06040,26.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-19
9353,55316,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
9354,11620,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
9355,13250,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-13
9356,15410,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-30
9357,52226,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-20
9358,55410,06040,NULL,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-10
9359,06200,06040,5.1,GEODESICA_CP,SEPOMEX_2024,2024-12-27
9360,56240,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-31
9361,06250,06040,2.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-13
9362,09060,06040,27.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-24
9363,01040,06040,,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
9364,53270,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-14
9365,15330,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-04
9366,06000,06040,4.1,GEODESICA_CP,SEPOMEX_2024,2025-01-23
9367,15100,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-27
9368,15850,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-30
9369,55450,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-31
9370,16080,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-25
9371,53140,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-11
9372,08050,06040,17.1,GEODESICA_CP,SEPOMEX_2024,2024-12-21
9373,55324,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-02
